ANO,SEMANA,MES_CALEND,UBIGEO,DEPARTAM,PROVINCIA,DISTRITO,Probables,Confirmados,Total
2004,28,JULIO,060812,CAJAMARCA,JAEN,SANTA ROSA,1,0,1
2004,29,JULIO,060812,CAJAMARCA,JAEN,SANTA ROSA,3,1,4
2004,30,JULIO,060812,CAJAMARCA,JAEN,SANTA ROSA,0,1,1
2004,31,AGOSTO,060812,CAJAMARCA,JAEN,SANTA ROSA,3,1,4
2004,32,AGOSTO,060812,CAJAMARCA,JAEN,SANTA ROSA,1,0,1
2004,33,AGOSTO,060812,CAJAMARCA,JAEN,SANTA ROSA,4,0,4
2004,34,AGOSTO,060812,CAJAMARCA,JAEN,SANTA ROSA,4,1,5
2004,35,AGOSTO,060812,CAJAMARCA,JAEN,SANTA ROSA,2,2,4
2004,37,SETIEMBRE,060812,CAJAMARCA,JAEN,SANTA ROSA,4,2,6
2004,38,SETIEMBRE,060812,CAJAMARCA,JAEN,SANTA ROSA,0,1,1
2004,39,SETIEMBRE,060812,CAJAMARCA,JAEN,SANTA ROSA,4,0,4
2004,40,OCTUBRE,060812,CAJAMARCA,JAEN,SANTA ROSA,2,0,2
2004,41,OCTUBRE,060812,CAJAMARCA,JAEN,SANTA ROSA,2,0,2
2004,43,OCTUBRE,060812,CAJAMARCA,JAEN,SANTA ROSA,1,0,1
2004,44,OCTUBRE,060812,CAJAMARCA,JAEN,SANTA ROSA,1,0,1
2004,49,DICIEMBRE,060812,CAJAMARCA,JAEN,SANTA ROSA,0,1,1
2004,52,DICIEMBRE,060812,CAJAMARCA,JAEN,SANTA ROSA,1,0,1
2004,1,ENERO,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,4,3,7
2004,2,ENERO,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,2,0,2
2004,3,ENERO,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,5,1,6
2004,4,ENERO,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,1,3,4
2004,5,FEBRERO,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,4,0,4
2004,6,FEBRERO,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,2,10,12
2004,7,FEBRERO,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,2,4,6
2004,8,FEBRERO,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,0,1,1
2004,9,FEBRERO,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,0,4,4
2004,10,MARZO,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,0,2,2
2004,11,MARZO,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,1,3,4
2004,12,MARZO,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,0,5,5
2004,13,MARZO,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,1,6,7
2004,14,ABRIL,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,0,5,5
2004,15,ABRIL,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,0,3,3
2004,16,ABRIL,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,1,2,3
2004,17,ABRIL,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,3,0,3
2004,18,MAYO,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,1,5,6
2004,19,MAYO,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,2,2,4
2004,20,MAYO,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,5,2,7
2004,21,MAYO,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,5,2,7
2004,22,MAYO,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,8,6,14
2004,23,JUNIO,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,12,4,16
2004,24,JUNIO,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,4,6,10
2004,25,JUNIO,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,12,1,13
2004,26,JUNIO,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,10,0,10
2004,27,JULIO,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,6,10,16
2004,28,JULIO,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,4,3,7
2004,29,JULIO,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,2,3,5
2004,30,JULIO,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,5,5,10
2004,31,AGOSTO,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,10,1,11
2004,32,AGOSTO,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,12,1,13
2004,33,AGOSTO,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,9,3,12
2004,34,AGOSTO,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,2,7,9
2004,35,AGOSTO,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,4,4,8
2004,36,SETIEMBRE,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,7,5,12
2004,37,SETIEMBRE,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,3,2,5
2004,38,SETIEMBRE,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,2,5,7
2004,39,SETIEMBRE,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,9,2,11
2004,40,OCTUBRE,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,8,3,11
2004,41,OCTUBRE,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,6,5,11
2004,42,OCTUBRE,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,10,0,10
2004,43,OCTUBRE,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,4,3,7
2004,44,OCTUBRE,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,6,4,10
2004,45,NOVIEMBRE,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,9,1,10
2004,46,NOVIEMBRE,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,11,1,12
2004,47,NOVIEMBRE,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,3,1,4
2004,48,NOVIEMBRE,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,4,1,5
2004,49,DICIEMBRE,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,7,3,10
2004,50,DICIEMBRE,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,10,2,12
2004,51,DICIEMBRE,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,7,0,7
2004,52,DICIEMBRE,060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,11,1,12
2004,3,ENERO,060903,CAJAMARCA,SAN IGNACIO,HUARANGO,2,0,2
2004,5,FEBRERO,060903,CAJAMARCA,SAN IGNACIO,HUARANGO,1,4,5
2004,6,FEBRERO,060903,CAJAMARCA,SAN IGNACIO,HUARANGO,1,0,1
2004,9,FEBRERO,060903,CAJAMARCA,SAN IGNACIO,HUARANGO,0,1,1
2004,10,MARZO,060903,CAJAMARCA,SAN IGNACIO,HUARANGO,1,0,1
2004,12,MARZO,060903,CAJAMARCA,SAN IGNACIO,HUARANGO,0,1,1
2004,13,MARZO,060903,CAJAMARCA,SAN IGNACIO,HUARANGO,1,1,2
2004,14,ABRIL,060903,CAJAMARCA,SAN IGNACIO,HUARANGO,0,3,3
2004,15,ABRIL,060903,CAJAMARCA,SAN IGNACIO,HUARANGO,1,0,1
2004,16,ABRIL,060903,CAJAMARCA,SAN IGNACIO,HUARANGO,0,1,1
2004,17,ABRIL,060903,CAJAMARCA,SAN IGNACIO,HUARANGO,0,1,1
2004,18,MAYO,060903,CAJAMARCA,SAN IGNACIO,HUARANGO,4,0,4
2004,19,MAYO,060903,CAJAMARCA,SAN IGNACIO,HUARANGO,0,3,3
2004,20,MAYO,060903,CAJAMARCA,SAN IGNACIO,HUARANGO,0,1,1
2004,21,MAYO,060903,CAJAMARCA,SAN IGNACIO,HUARANGO,0,1,1
2004,22,MAYO,060903,CAJAMARCA,SAN IGNACIO,HUARANGO,0,1,1
2004,26,JUNIO,060903,CAJAMARCA,SAN IGNACIO,HUARANGO,1,0,1
2004,27,JULIO,060903,CAJAMARCA,SAN IGNACIO,HUARANGO,0,1,1
2004,28,JULIO,060903,CAJAMARCA,SAN IGNACIO,HUARANGO,0,3,3
2004,29,JULIO,060903,CAJAMARCA,SAN IGNACIO,HUARANGO,1,0,1
2004,30,JULIO,060903,CAJAMARCA,SAN IGNACIO,HUARANGO,0,1,1
2004,31,AGOSTO,060903,CAJAMARCA,SAN IGNACIO,HUARANGO,0,2,2
2004,33,AGOSTO,060903,CAJAMARCA,SAN IGNACIO,HUARANGO,2,0,2
2004,36,SETIEMBRE,060903,CAJAMARCA,SAN IGNACIO,HUARANGO,0,2,2
2004,38,SETIEMBRE,060903,CAJAMARCA,SAN IGNACIO,HUARANGO,2,1,3
2004,39,SETIEMBRE,060903,CAJAMARCA,SAN IGNACIO,HUARANGO,3,0,3
2004,40,OCTUBRE,060903,CAJAMARCA,SAN IGNACIO,HUARANGO,0,2,2
2004,41,OCTUBRE,060903,CAJAMARCA,SAN IGNACIO,HUARANGO,0,3,3
2004,42,OCTUBRE,060903,CAJAMARCA,SAN IGNACIO,HUARANGO,1,4,5
2004,44,OCTUBRE,060903,CAJAMARCA,SAN IGNACIO,HUARANGO,4,0,4
2004,45,NOVIEMBRE,060903,CAJAMARCA,SAN IGNACIO,HUARANGO,0,1,1
2004,46,NOVIEMBRE,060903,CAJAMARCA,SAN IGNACIO,HUARANGO,3,1,4
2004,47,NOVIEMBRE,060903,CAJAMARCA,SAN IGNACIO,HUARANGO,1,1,2
2004,49,DICIEMBRE,060903,CAJAMARCA,SAN IGNACIO,HUARANGO,3,1,4
2004,51,DICIEMBRE,060903,CAJAMARCA,SAN IGNACIO,HUARANGO,1,1,2
2004,1,ENERO,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,0,1,1
2004,2,ENERO,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,1,1,2
2004,6,FEBRERO,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,0,1,1
2004,7,FEBRERO,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,0,2,2
2004,9,FEBRERO,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,0,3,3
2004,10,MARZO,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,0,3,3
2004,11,MARZO,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,0,2,2
2004,12,MARZO,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,0,2,2
2004,14,ABRIL,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,0,3,3
2004,15,ABRIL,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,1,1,2
2004,16,ABRIL,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,0,1,1
2004,18,MAYO,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,2,10,12
2004,19,MAYO,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,2,7,9
2004,20,MAYO,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,1,9,10
2004,21,MAYO,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,1,10,11
2004,22,MAYO,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,11,7,18
2004,23,JUNIO,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,21,2,23
2004,24,JUNIO,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,2,4,6
2004,25,JUNIO,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,3,5,8
2004,26,JUNIO,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,10,1,11
2004,27,JULIO,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,23,2,25
2004,28,JULIO,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,17,3,20
2004,29,JULIO,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,24,0,24
2004,30,JULIO,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,28,1,29
2004,31,AGOSTO,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,23,4,27
2004,32,AGOSTO,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,16,3,19
2004,33,AGOSTO,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,16,3,19
2004,34,AGOSTO,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,13,1,14
2004,35,AGOSTO,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,19,1,20
2004,36,SETIEMBRE,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,26,0,26
2004,37,SETIEMBRE,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,24,3,27
2004,38,SETIEMBRE,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,10,2,12
2004,39,SETIEMBRE,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,12,2,14
2004,40,OCTUBRE,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,10,0,10
2004,41,OCTUBRE,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,23,0,23
2004,42,OCTUBRE,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,15,0,15
2004,43,OCTUBRE,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,10,0,10
2004,44,OCTUBRE,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,21,1,22
2004,45,NOVIEMBRE,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,10,0,10
2004,46,NOVIEMBRE,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,10,2,12
2004,47,NOVIEMBRE,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,8,3,11
2004,48,NOVIEMBRE,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,5,2,7
2004,49,DICIEMBRE,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,4,1,5
2004,50,DICIEMBRE,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,3,1,4
2004,51,DICIEMBRE,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,1,1,2
2004,52,DICIEMBRE,060904,CAJAMARCA,SAN IGNACIO,LA COIPA,0,1,1
2004,5,FEBRERO,060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,0,2,2
2004,9,FEBRERO,060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,0,1,1
2004,10,MARZO,060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,0,1,1
2004,12,MARZO,060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,0,1,1
2004,13,MARZO,060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,1,1,2
2004,14,ABRIL,060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,0,4,4
2004,15,ABRIL,060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,0,3,3
2004,17,ABRIL,060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,0,1,1
2004,18,MAYO,060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,0,3,3
2004,19,MAYO,060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,2,0,2
2004,20,MAYO,060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,0,2,2
2004,21,MAYO,060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,1,2,3
2004,23,JUNIO,060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,7,2,9
2004,24,JUNIO,060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,2,0,2
2004,25,JUNIO,060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,1,3,4
2004,26,JUNIO,060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,2,2,4
2004,27,JULIO,060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,2,2,4
2004,28,JULIO,060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,6,1,7
2004,29,JULIO,060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,1,1,2
2004,30,JULIO,060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,1,1,2
2004,31,AGOSTO,060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,3,1,4
2004,32,AGOSTO,060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,5,2,7
2004,33,AGOSTO,060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,2,1,3
2004,34,AGOSTO,060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,1,1,2
2004,35,AGOSTO,060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,1,1,2
2004,36,SETIEMBRE,060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,4,1,5
2004,37,SETIEMBRE,060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,4,0,4
2004,38,SETIEMBRE,060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,2,0,2
2004,39,SETIEMBRE,060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,4,0,4
2004,40,OCTUBRE,060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,4,1,5
2004,41,OCTUBRE,060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,4,1,5
2004,42,OCTUBRE,060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,5,0,5
2004,43,OCTUBRE,060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,1,2,3
2004,44,OCTUBRE,060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,9,2,11
2004,45,NOVIEMBRE,060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,7,2,9
2004,46,NOVIEMBRE,060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,6,0,6
2004,47,NOVIEMBRE,060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,4,1,5
2004,48,NOVIEMBRE,060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,4,2,6
2004,49,DICIEMBRE,060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,5,1,6
2004,50,DICIEMBRE,060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,8,1,9
2004,51,DICIEMBRE,060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,5,0,5
2004,52,DICIEMBRE,060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,7,2,9
2004,1,ENERO,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,1,7,8
2004,2,ENERO,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,0,3,3
2004,3,ENERO,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,2,3,5
2004,4,ENERO,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,1,4,5
2004,5,FEBRERO,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,4,4,8
2004,6,FEBRERO,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,1,4,5
2004,7,FEBRERO,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,3,6,9
2004,8,FEBRERO,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,1,3,4
2004,9,FEBRERO,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,4,4,8
2004,10,MARZO,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,4,0,4
2004,11,MARZO,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,4,2,6
2004,12,MARZO,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,1,4,5
2004,13,MARZO,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,2,3,5
2004,14,ABRIL,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,5,4,9
2004,15,ABRIL,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,3,6,9
2004,16,ABRIL,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,8,3,11
2004,17,ABRIL,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,10,11,21
2004,18,MAYO,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,1,9,10
2004,19,MAYO,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,11,5,16
2004,20,MAYO,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,12,9,21
2004,21,MAYO,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,8,6,14
2004,22,MAYO,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,12,4,16
2004,23,JUNIO,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,22,4,26
2004,24,JUNIO,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,19,7,26
2004,25,JUNIO,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,14,3,17
2004,26,JUNIO,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,14,3,17
2004,27,JULIO,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,32,4,36
2004,28,JULIO,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,33,3,36
2004,29,JULIO,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,20,4,24
2004,30,JULIO,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,15,4,19
2004,31,AGOSTO,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,30,2,32
2004,32,AGOSTO,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,26,2,28
2004,33,AGOSTO,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,15,3,18
2004,34,AGOSTO,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,18,2,20
2004,35,AGOSTO,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,24,8,32
2004,36,SETIEMBRE,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,30,3,33
2004,37,SETIEMBRE,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,34,3,37
2004,38,SETIEMBRE,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,35,5,40
2004,39,SETIEMBRE,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,32,3,35
2004,40,OCTUBRE,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,35,2,37
2004,41,OCTUBRE,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,35,12,47
2004,42,OCTUBRE,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,35,5,40
2004,43,OCTUBRE,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,35,5,40
2004,44,OCTUBRE,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,53,15,68
2004,45,NOVIEMBRE,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,45,1,46
2004,46,NOVIEMBRE,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,46,6,52
2004,47,NOVIEMBRE,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,31,3,34
2004,48,NOVIEMBRE,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,34,5,39
2004,49,DICIEMBRE,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,35,5,40
2004,50,DICIEMBRE,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,23,1,24
2004,51,DICIEMBRE,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,6,1,7
2004,52,DICIEMBRE,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,16,3,19
2004,3,ENERO,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,0,2,2
2004,5,FEBRERO,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,0,5,5
2004,6,FEBRERO,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,0,1,1
2004,7,FEBRERO,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,1,2,3
2004,8,FEBRERO,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,1,1,2
2004,9,FEBRERO,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,0,1,1
2004,10,MARZO,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,2,2,4
2004,11,MARZO,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,1,0,1
2004,12,MARZO,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,0,2,2
2004,13,MARZO,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,1,2,3
2004,15,ABRIL,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,0,2,2
2004,17,ABRIL,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,0,1,1
2004,18,MAYO,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,1,4,5
2004,19,MAYO,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,0,4,4
2004,20,MAYO,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,0,1,1
2004,21,MAYO,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,1,3,4
2004,22,MAYO,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,0,2,2
2004,23,JUNIO,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,1,3,4
2004,24,JUNIO,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,0,1,1
2004,25,JUNIO,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,1,1,2
2004,26,JUNIO,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,1,3,4
2004,27,JULIO,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,5,2,7
2004,28,JULIO,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,0,2,2
2004,29,JULIO,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,0,4,4
2004,30,JULIO,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,0,4,4
2004,31,AGOSTO,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,2,1,3
2004,32,AGOSTO,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,0,3,3
2004,33,AGOSTO,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,2,2,4
2004,34,AGOSTO,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,1,1,2
2004,35,AGOSTO,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,0,1,1
2004,36,SETIEMBRE,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,1,2,3
2004,37,SETIEMBRE,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,0,5,5
2004,39,SETIEMBRE,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,5,1,6
2004,40,OCTUBRE,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,1,1,2
2004,41,OCTUBRE,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,1,5,6
2004,42,OCTUBRE,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,2,23,25
2004,43,OCTUBRE,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,2,1,3
2004,44,OCTUBRE,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,0,4,4
2004,45,NOVIEMBRE,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,2,22,24
2004,46,NOVIEMBRE,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,17,15,32
2004,47,NOVIEMBRE,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,8,3,11
